url_hash,url,title,truth
a166659409ea845aa29e5e9c5c6f4373,http://data.bls.gov/PDQ/servlet/SurveyOutputServlet,Notice: Data not available: U.S. Bureau of Labor Statistics,1
c34ada3dcc3aecbf20d1aa37666c726c,https://www.washingtonpost.com/news/fact-checker/wp/2016/05/18/clinton-campaigns-claim-that-trump-would-force-schools-to-allow-guns-in-classrooms/,Clinton campaign’s claim that Trump would ‘force schools to allow guns in classrooms’,1
31b0ab59034f2c24b45dfaaf3ed1cca4,http://www.politifact.com/truth-o-meter/statements/2012/oct/16/barack-obama/obama-mitt-romney-refused-say-whether-he-supports-/,Obama: Mitt Romney refused to say whether he supports Lilly Ledbetter Act,1
f3345494ed8d3fb43645c47d8fc7c7c3,http://www.cq.com/doc/newsmakertranscripts-4901417?5,foreign policy speech,1
0cf631ac2475f0e9cdda9705afa7fe6f,http://documents.nytimes.com/justice-department-memos-on-interrogation-techniques#p=85,Justice Department Memos on Interrogation Techniques,1
6130aae3f47ee77f3592653a28914be0,https://medium.com/@PolitiFact/politifacts-annotated-transcript-of-the-second-presidential-debate-b54f45edeb99#.6sodpyhkw,PolitiFact’s annotated transcript of the second presidential debate,1
91ab45d6ccad4243d79a066fe3fa7384,https://twitter.com/DWStweets/status/870250319644676097,Debbie Wasserman Schultz on Twitter,1
74f5e0d0b5109828720284cb47842113,https://web.archive.org/web/20170313220530/https://www.whitehouse.gov/the-press-office/2017/03/13/remarks-president-trump-listening-session-healthcare,Remarks by President Trump in a Listening Session on Healthcare,1
40ddb4d59e74f9e9628c892604537c51,http://www.youtube.com/watch?v=8BTl2pSmpYk&feature=player_embedded,Romney campaign ad,1
bd506baae4624dbd14b2f69505922f8d,https://medium.com/@CarlyFiorina/what-carly-is-doing-tonight-d53e747382ec#.6qz44w5un,What Carly is doing tonight – Carly Fiorina – Medium,1
b32570787a8528d74993f7f8b76900dc,https://www.youtube.com/watch?v=ncjPBUW314c,Children - Obama for America TV Ad,1
e7f7c6eec51c6aac99d226ee0f000381,https://web.archive.org/web/20070915144031/http://www.kff.org:80/insurance/7672/,2007 Kaiser/HRET Employer Health Benefits Survey,1
6084c9b64cabc1180849a66327697302,http://www.msnbc.msn.com/id/21134540/#42160354,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1
ca438ac482bf8dd615d10f95d3db9d32,http://www.politifact.com/ohio/statements/2016/mar/14/rob-portman/most-heroin-us-comes-over-mexican-border/,"Most heroin in U.S. now comes across Mexican border, Rob Portman says",1
f9f4583930988e3444d39c32ad14c8db,http://www.nytimes.com/2011/06/10/opinion/10krugman.html?partner=rssnyt&emc=rss,Rule by Rentiers,1
b04804a8dd87eb63508471a1d84f4a2f,https://www.washingtonpost.com/news/post-politics/wp/2016/01/02/donald-trump-featured-in-new-jihadist-recruitment-video/,Donald Trump featured in new jihadist recruitment video,1
2a85f69de5da2cd66ddd8b382f072bd8,http://www.msnbc.msn.com/id/38384219/ns/meet_the_press-transcripts,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1
841ea9f46a56ee670a30e1589d839424,http://www.cq.com/doc/newsmakertranscripts-4310502,interview on Fox News,1
c5aa80911e199e4e971b201341143c8e,http://www.politifact.com/truth-o-meter/statements/2014/jan/24/patrick-kennedy/has-potency-pot-changed-president-obama-was-high-s/,Has the potency of pot changed since President Obama was in high school?,1
972f54aaf3a068c5261aa05a90e07301,https://web.archive.org/web/20080131000131/http://www.barackobama.com/2008/01/30/remarks_of_senator_barack_obam_45.php,Change We Can Believe In,1
9538be925ca29a89792d9fc8f5366069,http://www.nytimes.com/2009/02/03/health/policy/03peanut.html,Peanut Product Recall Took Company Approval,1
69af3584efb414ed292b73d28f6dde6d,http://www.legis.state.ak.us/basis/get_bill.asp?session=25&bill=SB4002,Action for 25th Legislature,1
01a5fc123e169d03ac212a350fde67f6,https://web.archive.org/web/20070825014950/http://www.mcclatchydc.com:80/iraq/story/18861.html,Iraq pullout could create chaos,1
0ee4a9a4ee58a20352245a5a2764e1fc,https://web.archive.org/web/20110416110045/http://projects.washingtonpost.com:80/obama-speeches/speech/622,In Obama's Words,1
af9fabe81e12cc43289d98c1e9aea8e0,http://www.nytimes.com/2009/02/17/education/17educ.html?hp,"For Education Secretary, Stimulus Means Dollars and Risk",1
605f84c96291b92f59fe94205b4780d4,http://www.radaronline.com/exclusives/2010/06/video-jersey-shore-cast-weathers-storm-sophomore-season-preview,VIDEO: Special Preview Of Jersey Shore In Miami!,1
09a808d6e04f12c3f55753892a064085,http://www.youtube.com/watch?v=Cqww8jmizug&eurl=http%3A%2F%2Fstoptheabortionagenda.com%2F&feature=player_embedded,Obama Promises Abortion in Public Plan,1
d24434dc1db8b987926817950ac616c6,https://web.archive.org/web/20050507232712/http://www.ssa.gov:80/OACT/babynames/namesbystate.html,Popular baby names,1
082f729bd3fbe3d433c2011595a8e7f4,https://web.archive.org/web/20070829110221/http://hitwise.com/political-data-center/key-candidates.php,Top Presidential Candidate 2008 Websites,1
13eda4019bd78f1d73c5c65687defb54,http://www.cq.com/doc/newsmakertranscripts-4917877?3,speech in Cincinnati,1
a11d6b0d5ef7f247f39b074ea786a888,https://twitter.com/louiseslaughter/status/439092883166359552,Louise Slaughter on Twitter,1
a09932387387e0360acfa42efa95c043,http://www.guttmacher.org/statecenter/updates/2013/statetrends42013.html,Laws Affecting Reproductive Health and Rights: 2013 State Policy Review,1
333d2054da46289d09307a5f20146667,http://www.foxnews.com/on-air/fox-news-sunday-chris-wallace/2014/04/06/sen-kaine-rep-mccaul-security-stateside-military-bases-gen-hayden-reacts-morells-benghazi,Fox News Sunday,1
79f37d14f43ed7d12e3686af5085054e,http://www.eia.gov/cfapps/ipdbproject/IEDIndex3.cfm?tid=50&pid=53&aid=1,International Energy Statistics,1
2d8f2821cfc058302a9fcdabb06d24a3,http://www.nytimes.com/2016/07/21/us/politics/donald-trump-issues.html?_r=1,Donald Trump Sets Conditions for Defending NATO Allies Against Attack,1
b473f22785613c017807fb53353480a1,http://www.mtv.com/news/articles/1583539/20080317/id_0.jhtml,"Bill Clinton Says He 'Never Said A Bad Word About Senator Obama,' At mtvU's First 'Editorial Board'",1
81ed2277f11d5417d8b7cac288a8baf5,http://www.politico.com/news/stories/0509/22413.html,Trump on Prejean: Same as Obama,1
58e025b3ad640ceb2104c0eab3989892,http://time.com/4523755/donald-trump-leaked-tape-impact/,"Donald Trump, Billy Bush: Interview Scrambles Race",1
3832c08c9586545b887012dbe09273fd,http://www.economist.com/Trumptranscript,Transcript: Interview with Donald Trump,1
09c958859a3a90a78e533a82fa967eff,http://us3.campaign-archive1.com/?u=468d5dc43334640650b81443f&id=711f7c7ca0&e=6d7cef570b,Rep. Michael McCaul (R-TX) Appears on Face the Nation,1
eff597f45cc5b15435a70f3ed3cbc448,http://energycommerce.house.gov/index.php?option=com_content&view=article&id=1680:cbo-waxman-markey-costs-about-a-postage-stamp-a-day-saves-low-income-families-money&catid=122:media-advisories&Itemid=55,Energy and Commerce Committee,1
c016e0a3c7b59b54f3b9ca0a8582a0a9,https://web.archive.org/web/20090503050002/http://www.google.com/url?sa=t,Redirect Notice,1
3d81c334d962ba44a88bfb41389a7361,https://twitter.com/RepMaloney/status/842422482518867969,"Carolyn B. Maloney on Twitter: ""Women's health & wellbeing don’t seem to count in the math of the GOP's merciless #PayMoreForLess healthcare bill. We must not defund @PPFA!… https:",1
bb7a265f799dfc51c78eaba5c74aba3f,"http://foreign.senate.gov/imo/media/doc/Haass,%20Richard%20N.pdf",Fiscal Year 2011 Email interview with Todd Harrison of the Center for Strategic and Budgetary Assessments,1
b7e7232468df62563edfb908fbefe1a4,https://web.archive.org/web/20121222121141/http://www.pbs.org/newshour/bb/politics/july-dec12/shieldsgerson_12-21.html,"Shields and Gerson on Cabinet Noms, Gun Laws, Boehner's Leadership | PBS NewsHour | Dec. 21, 2012",1
212b2174ca2df208edf72dddebe537f6,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=103&session=1&vote=00011,U.S. Senate: U.S. Senate Roll Call Votes 103rd Congress,1
c2bed777a843c1287ded564a1525ec45,https://web.archive.org/web/20080817004723/http://www.cqpolitics.com:80/cq-assets/cqmultimedia/flash/votestudy/index.html,CQ Vote Studies,1
e020972283fbd8c1a668634dc3ca52eb,http://www.youtube.com/watch?v=VkRw4EOwY2g&list=PLmqnjF1D2hhaZ0r5hw-0beF9R7oaB9lOt&index=51,CPAC 2013 - Former Governor Sarah Palin (R-AK),1
06b61a8a4c1dafc9c7f84f68f23bd8a1,https://www.youtube.com/watch?v=DZeKdfxI_RA,"""One Hundred Percent"" by Club for Growth Action",1
59c80c272b730708232fada46ac8f37e,http://frwebgate.access.gpo.gov/cgi-bin/getdoc.cgi?dbname=111_cong_bills&docid=f:h3200ih.txt.pdf,Browse Congressional Bills,1
1a5008e2a68ec0b1dc214bb8244300f1,https://www.whitehouse.gov/the-press-office/2017/01/27/executive-order-protecting-nation-foreign-terrorist-entry-united-states,Executive Order Protecting the Nation from Foreign Terrorist Entry into the United States,1
5937d7ade124477ac4c5bfe34f698249,https://twitter.com/DWStweets/status/309001535386435584,Debbie Wasserman Schultz on Twitter,1
c3ad401fc9acd9fa283e615f0712f0b6,http://www.c-span.org/video/?322914-1/senator-charles-schumer-dny-november-midterm-elections,"Senator Charles Schumer NY November Midterm Elections, Nov 25 2014",1
863b1a4fd56d45bb88630e014e9443c6,http://www.kff.org/medicaid/upload/7642.pdf,CHIP Enrollment: June 2011 Data Snapshot,1
190d0cd9419a905ca66e241b4766e95b,http://www.whitehouse.gov/the-press-office/2013/07/24/remarks-president-economy-knox-college-galesburg-il,"Remarks by the President on the Economy -- Knox College, Galesburg, IL",1
b5d7aef2a52440a7902f612ce87e26df,http://www.youtube.com/watch?v=8k3Or06g9YA,Memorial Day,1
266ab6988ad589ee62a6b28fcb8625b5,http://abcnews.go.com/ThisWeek/week-transcript-target-libya/story?id=13178623&page=3,'This Week' Transcript: Target Libya,1
f1e44d1bc5c07afeacf5eb69a7384f43,http://www.nytimes.com/2008/09/21/business/21cong.html?pagewanted=1&ref=business,Administration Is Seeking $700 Billion for Wall Street,1
55f24d5b4b1ba2563a3c6784a9b10ac6,http://www.citizenlink.org/focusaction/updates/A000006979.cfm,Family Policy Alliance,1
1f3e9007799a4041400634e6f1ac4fe6,https://web.archive.org/web/20071206011805/http://www.hillaryclinton.com/news/release/view/?id=4479,HillaryClinton.com,1
fd2bf9fd06a8aa7952a89bb734d59770,http://www.pbs.org/wnet/need-to-know/economy/this-labor-day-we-need-protests/11228/,"This Labor Day, we need protests",1
031d32aa51e3bbfa2cde7654f1fe40e9,https://medium.com/hillary-for-america/breaking-down-barriers-for-african-americans-d444f1c568b6#.8wtydemwc,Breaking down barriers for African Americans – Hillary for America – Medium,1
1e9c2e57661abfa046bcbac1744eb559,http://www.documentcloud.org/documents/1033869-waronpoverty50.html#document/p2,WarOnPoverty50,1
98dbf42787b2558866cbaa60be8ad562,http://abcnews.go.com/ThisWeek/video/supreme-court-vacancy-10344589,Supreme Court Vacancy Video,1
c44de88311ccbfece6ab0cd26c35c179,https://web.archive.org/web/20100821215324/http://republicans.foreignaffairs.house.gov:80/press_display.asp?id=1583,U.S. House Committee on Foreign Affairs,1
50316efb039659c79f63209bc4c15915,http://www.msnbc.msn.com/id/7003226/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1
9c4e9699b88793ffac87b9554c7ad5f8,http://www.whitehouse.gov/the-press-office/2012/03/29/remarks-president-oil-and-gas-subsidies,Remarks by the President on Oil and Gas Subsidies,1
a9ad054b30ebc503ac29786773aaaf14,http://thehill.com/leading-the-news/have-you-been-to-iraq--76-sens.-say-they-have-2007-08-01.html,Have You Been to Iraq — 76 Sens Say They Have by Patrick Fitzgerald,1
9a3fc059b8d374f8bf972e768013ae52,https://web.archive.org/web/20090514023215/http://republicanleader.house.gov/News/DocumentSingle.aspx?DocumentID=125333,House GOP Introduces Keep Terrorists Out of America Act,1
e9bb84cb4bdb2cedee8d9d20a49cefad,http://www.cbsnews.com/news/isis-ramadi-iraq-air-campaign-us-ground-troops/,Should ISIS' gains lead to more U.S. troops in Iraq?,1
21967ba44183d3397e79d397f92ec916,http://www.cdc.gov/nchs/data/hestat/prelimbirths05_tables.pdf#1,Resource Not Available,1
8c8f8d43d0689af6c253974ec5b2fad5,"https://web.archive.org/web/20050615041207/http://www.irs.gov:80/taxstats/indtaxstats/article/0,,id=134951,00.html",Individual Income Tax Returns Publication 1304 (Complete Report),1
ba31169a811012b8a3e3cc1ffd65e43e,http://transcripts.cnn.com/TRANSCRIPTS/1309/10/cfr.01.html,Transcripts,1
be71293ad47d90fa4a9752da8858587a,https://web.archive.org/web/20130209000637/http://www.whitehouse.gov/state-of-the-union-2013,State of the Union 2013,1
8f79e268b8b9cc8596069512d1aaa516,http://www.whitehouse.gov/the-press-office/2013/04/17/statement-president,Statement by the President,1
2b74baed93da2dedccfecfb3c52377ce,http://www.cq.com/display.do?dockey=/cqonline/prod/data/docs/html/transcripts/newsmaker/111/newsmakertranscripts111-000003697234.html@committees&metapub=CQ-TRANSCRIPTS&searchIndex=0&seqNum=9,Ron Paul Praises Embattled RNC Chief Michael Steele For Leadership On Afghanistan,1
57cf79478f74334fefd4484bc9fe8575,http://www.msnbc.msn.com/id/26535811/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1
7d78f35855e9b5378e6ee0b80daa0085,https://web.archive.org/web/20080911193042/http://www.adn.com:80/sarah-palin/background/story/203814.html,Palin tries new tactic to unload hated jet: Gov. Sarah Palin background,1
9181fe1afeb9ecadf7fb3852aaf191ab,https://web.archive.org/web/20100513074658/http://video.foxnews.com:80/v/4186199/barasso-ready-to-question-kagan,Barasso Ready to Question Kagan,1
9264b664ec6475c4a3593fdb65035f30,http://america.aljazeera.com/articles/2013/10/2/israel-netanyahurouhaniiranpresident.html,Israel should welcome Rouhani's election victory,1
73fa4403129e31ce7ad0a7aec88c68b1,http://politicaladarchive.org/ad/polad_donaldtrump_k1mkc/,Political TV Ad Archive » PolAd,1
8095bd3b94e322485a4367784ee7be3c,http://www.youtube.com/watch?v=BBVeT0aufng&context=C4d55937ADvjVQa1PpcFMxQysk6hF4-DEKJdMpvDjhcVSKWE1o24Y=,Keeping His Word: Lowering the Cost of Medicare Prescriptions,1
3d10eb82c9373d840736f6ac8958fe96,http://rare.us/story/rand-paul-will-donald-trump-betray-voters-by-hiring-john-bolton/,Rand Paul: Will Donald Trump betray voters by hiring John Bolton?,1
28c51efc622c2569276396159676cb3a,"https://web.archive.org/web/20081006202026/http://abcnews.go.com:80/Politics/Decision2008/story?id=3498294,",ABC News: ABC News,1
bdc36763606bddff1b08f8f944557506,http://www.pollingreport.com/C2.htm#Hillary,Political Figures: C (2),1
9efe39362993dc46759b0beef8043a48,http://www.tampabay.com/opinion/columns/rep-ross-we-need-to-get-government-running-again/2145912,Rep. Ross: We need to get government running again,1
569d47210368004619cc63490d490e17,"https://web.archive.org/web/20061206054712/http://www.irs.gov:80/formspubs/article/0,,id=164272,00.html",2007 Federal Tax Rate Schedules,1
0ac71c2f18831b519adda241a18628d7,http://www.youtube.com/watch?v=mGur36uVWxA,Web Ad A Tale of Two Mitts,1
b2e403721fd2a3cdbb686f116e0a84c7,http://thecaucus.blogs.nytimes.com/2008/08/15/mccain-in-colorado/,McCain in Colorado,1
c077235cfbc0a79bc77ec9ded9bb27ef,http://www.nbcnews.com/news/world/vladimir-putins-approval-rating-hits-all-time-high-boosted-syria-n449071,"Vladimir Putin's Approval Rating Hits All-Time High, Boosted by Syria Airstrikes",1
1c908be5f0afca8e83860c08495eb7ce,http://www.guardian.co.uk/world/2009/jul/12/california-issues-iou,"Penniless California issues IOUs to firms, clinics, taxpayers and students",1
8b7acf1e9002e9b64a8576d7646bdab0,https://web.archive.org/web/20100105223912/http://republicanleader.house.gov/blog/?m=201001,"As Americans Save Money, their Government Spends with Reckless Abandon",1
252bc85a40e31863506da8a5654f6271,http://time.com/3111474/rand-paul-ferguson-police/,Rand Paul: We Must Demilitarize the Police,1
e818c9459f14c75386c946c3a4b5693a,http://www.whitehouse.gov/the-press-office/2012/04/03/remarks-president-associated-press-luncheon,Remarks by the President at the Associated Press Luncheon,1
bf398f4b352ad122eb83609525475457,https://www.ecfr.gov/cgi-bin/text-idx?gp=&SID=b5df8668c5d53fb99d5c5fd1e20c0ab0&mc=true&tpl=/ecfrbrowse/Title05/5tab_02.tpl,eCFR — Code of Federal Regulations,1
27df5e086494e723b2d60c7f52a4f0b7,http://transcriptswire.cq.com/do/transcriptView?id=8293,CQ Transcriptswire > Login,1
f59968a8770de77bd07996faa1b86a85,http://www.politifact.com/virginia/statements/2011/mar/11/morgan-griffith/morgan-griffith-says-epa-treats-milk-spills-same-w/,Morgan Griffith says EPA treats milk spills same way as oil spills,1
c2bed777a843c1287ded564a1525ec45,https://web.archive.org/web/20080817004723/http://www.cqpolitics.com:80/cq-assets/cqmultimedia/flash/votestudy/index.html,CQ Vote Studies,1
ec5d790b2cbae6385586d8ac386539fd,http://www.bea.gov/scb/pdf/2008/01%20January/0108_gdpecon.pdf,GDP and the Economy Final Estimates for the Third Quarter of 2007,1
85665dc6c742af48f01488ac30da8c7a,http://www.cnn.com/2012/10/03/politics/debate-transcript/index.html,Transcript of Wednesday's presidential debate,1
485ffbedd82b0806d510cf141161fda8,http://www.gpo.gov/fdsys/pkg/CREC-2006-03-16/pdf/CREC-2006-03-16-pt1-PgS2236.pdf,Obama Exclusive Concedes Senate Voteainst Raising Debt Limit Was Political,1
f804f13de74756a157d773b2134b05bb,http://www.state.gov/r/pa/ei/bgn/5375.htm#econ,The page you're looking for may have been moved or renamed,1
d68e2fdcbc44c31d471f88bab8357e7d,https://www.washingtonpost.com/news/post-politics/wp/2016/06/13/hillary-clintons-speech-following-the-orlando-shooting/,‘Americans need to stand together’: Hillary Clinton’s remarks following the Orlando shooting,1
9e0c9e717483d47ff292d09bc2cb6c41,http://www.youtube.com/watch?v=XzZNP4tTfV0,Sen. Barack Obama's answer to meeting energy demands,1
8f79e268b8b9cc8596069512d1aaa516,http://www.whitehouse.gov/the-press-office/2013/04/17/statement-president,Statement by the President,1
dca8b08739783a96d91153099f5d160d,http://abcnews.go.com/ThisWeek/week-transcript-hoyer-boehner-bill-gates/story?id=10900231,"'This Week' Transcript: Hoyer, Boehner and Bill Gates",1
fa254e05af29bf5d3c2f0110c8fbfc0a,https://web.archive.org/web/20090628092209/http://www.azdps.gov:80/About/Reports/Crime_In_Arizona/,Arizona Department of Public Safety,1
76601781d2678f137c44bf23d32e72bb,"http://www.foxnews.com/story/0,2933,584664,00.html",Sen. Gregg: President Obama's Budget Proposal Is a 'Disaster',1
cc4bfd9f1cf88898bd892d50b5e31091,https://web.archive.org/web/20051210114606/http://www.allianceforschoolchoice.org:80/school_choice_history.aspx,School Choice FAQ,1
8f245fca63cf631f3798ce37137ef991,http://www.opensecrets.org/,"Data on Campaign Finance, Super PACs, Industries, and Lobbying",1
b855cd0e7db1ebc94ef08061cd423cfc,http://www.govtrack.us/congress/bill.xpd?bill=h109-5441,"Department of Homeland Security Appropriations Act, 2007 (2006; 109th Congress H.R. 5441)",1
ebe5c5ae16d04045f0697b19e0184f76,http://www.politifact.com/georgia/statements/2011/may/24/herman-cain/cain-said-food-stamp-program-use-under-obama/,Cain said food stamp program use up under Obama,1
1f8fdaea2931ef4674969f98ab9bdebc,http://www.cbo.gov/ftpdocs/45xx/doc4517/09-03-TankerTestimony.pdf,Testimony on CBO’s Assessment of the Air Force’s Plan to Acquire 100 Boeing Tanker Aircraft,1
c93c89b84bfe3e253a31db358cdfbc06,http://www.foxnews.com/fns/,Fox News Sunday,1
80fcc9148c36ec8df5b509e4dd2ca979,http://www.msnbc.msn.com/id/40871803/ns/meet_the_press-transcripts,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1
9eed4ba0a022ae356ae094610d74381d,http://www.ilga.gov/legislation/BillStatus.asp?GA=93&DocTypeID=SB&DocNum=130&GAID=3&SessionID=3&LegID=784,Illinois General Assembly,1
92ec6a640540f87828c6f2879e0ce950,https://www.census.gov/content/dam/Census/library/publications/2016/demo/p60-257.pdf,Health Insurance Coverage in the United States 2015,1
8783b08fd37281934322cb84a4659bb4,http://data.bls.gov/cgi-bin/surveymost?ln,Top Picks (Most Requested Statistics) : U.S. Bureau of Labor Statistics,1
c488376ec5147d0dbe5fecf9e114b607,https://web.archive.org/web/20080828144739/http://www.demconvention.com/joe-biden/,Democratic National Convention,1
e76fa065469a1093b942ca660cbd2bb6,http://www.politico.com/news/stories/0309/20344.html,60 Minutes Transcript,1
5dc111d9c927849d5bd9f77bdfd50fb0,http://data.bls.gov/timeseries/CES4244100001?data_tool=XGtable,Bureau of Labor Statistics Data,1
7607a9addef68a95e3d9a2d499f7628e,http://www.nytimes.com/2011/08/15/opinion/the-texas-unmiracle.html,The Texas Unmiracle,1
93e28f80162713043e5a33bfde735dc5,http://www.youtube.com/user/dscclive#p/f/7/1kfaEJYg8uA,Indictment US v Vince McMahon and Titan Sports New Haven Register,1
8bdd2a650a1b88bc5482bfe6f399e634,http://youtube.com/watch?v=u0ffLMVc7mU,Barack Obama Challenges John McCain To Duel Over Taxes,1
6754ac2478051b10110193ba8eea5cbd,http://www.washingtonpost.com/news/wonkblog/wp/2014/08/06/a-comprehensive-investigation-of-voter-impersonation-finds-31-credible-incidents-out-of-one-billion-ballots-cast/,A comprehensive investigation of voter impersonation finds 31 credible incidents out of one billion ballots cast,1
1ebd02d4899f52a112e4f8227b7e3465,https://web.archive.org/web/20050322064340/http://www6.lexisnexis.com:80/publisher/EndUser?Action=UserDisplayFullDocument,LexisNexis(R) Publisher,1
a90d9e67eeb4f8d1511eb69e05208004,http://blogs.desmoinesregister.com/dmr/index.php/2009/12/18/grassley-camps-in-office-friday-night-to-make-720-a-m-vote/,The Des Moines Register,1
e0a265ec877b4bd8ac554b2428b7221d,http://www.nytimes.com/2011/12/09/opinion/brooks-the-gingrich-tragedy.html?hp,The Gingrich Tragedy,1
154b256136e94adf6aad89ffdd55c622,http://www.youtube.com/watch?v=ljVB-tim2Rw,Obama Criticizes McCain on Lobbyists,1
1f25fac6a0f9a3e2ca97dc76de8a810c,http://graphics.nra.org/ila/ILA_209_ObamaScorecardPDF.pdf,Cravaack Passes Amendment to Improve US Aviation Security in Opposition to Obamas Planned Disarming of Federal Flight Deck Officers,1
46a3c68c77be218b2202022253d0942e,http://www.politifact.com/truth-o-meter/statements/2011/mar/15/barack-obama/barack-obama-says-us-oil-production-last-year-was-/,Barack Obama says U.S. oil production last year was highest since 2003,1
8ae740155160c4299b639cd6a0cc11d4,https://web.archive.org/web/20090612062614/http://www.ustreas.gov:80/press/releases/tg162.htm,TG-162: Treasury Announces $68 Billion in Expected CPP Repayments,1
fb9b8d2c07f9ea4cbb7762bf63aedea7,https://web.archive.org/web/20071020185442/http://www.taxpolicycenter.org/numbers/displayatab.cfm?DocID=1390,"Current-Law Distribution of Federal Taxes By Cash Income Percentiles, 2007",1
bcf2b0e0857a38ca741cb94101adea72,http://www.cnn.com/2007/POLITICS/07/23/debate.transcript/,Part I: CNN/YouTube Democratic presidential debate transcript,1
9a317e18176b8701c1d41274407b1b27,https://web.archive.org/web/20001109011000/http://www.nrdc.org:80/nuclear/nudb/datab15.asp,"Table of Known Nuclear Tests Worldwide, 1945-1996",1
ef6e3d1112afb7e319e45b57dd8a9dab,https://web.archive.org/web/20100201043706/http://www.whitehouse.gov:80/the-press-office/remarks-president-gop-house-issues-conference,Remarks by the President at GOP House Issues Conference,1
7afa1bb1aa9a56eb4269418c1c3e7c71,https://web.archive.org/web/20060930180024/http://clinton.senate.gov/news/statements/details.cfm?id=233783,"Hillary Rodham Clinton, Senator for New York: Floor Speech of Senator Hillary Rodham Clinton on S.J. Res. 45, A Resolution to Authorize the Use of United States Armed Forces Against Iraq",1
985a65a463efe53040e65a06beb1080c,http://youtube.com/watch?v=pesbcAei6p8,TPMtv Extra: South Carolina Ronald Reagan Debate,1
b8395d04bb477768e09a1ed610740ddd,http://www.doe.mass.edu/mcas/naep/results/default.html,Massachusetts Department of Elementary and Secondary Education,1
47244bac31e2e35a6325fa7c09a1e4ec,https://medium.com/@PRyan/expanding-opportunity-kempforum16-11fe61f733d2#.y593ohi7t,Expanding Opportunity — #KempForum16 – Paul Ryan – Medium,1
f785b358299e9d73b989d26c32d456bd,http://www.ams.usda.gov/AMSv1.0/COOL,Country of Origin Labeling (COOL),1
0d45abfa5801ba910048652d6ab7ad36,http://www.msnbc.msn.com/id/41781178/ns/meet_the_press-transcripts,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1
99f9a294e56889847acbccc1bc08a403,http://www.youtube.com/watch?v=Yj3QAzSWVA4,Mike Huckabee: Fried Squirrel Out of a Popcorn Popper,1
85665dc6c742af48f01488ac30da8c7a,http://www.cnn.com/2012/10/03/politics/debate-transcript/index.html,Transcript of Wednesday's presidential debate,1
dd1207088e9cb629ccac6562395a005d,http://www.foxnews.com/transcript/2015/07/12/mcconnell-webb-jindal-express-uncertainty-over-iran-nuclear-deal/,"McConnell, Webb, Jindal express uncertainty over Iran nuclear deal",1
42224c9c06d1e6f7c9cb54724c5d93a4,http://www.whitehouse.gov/the-press-office/2011/05/10/remarks-president-comprehensive-immigration-reform-el-paso-texas,"Remarks by the President on Comprehensive Immigration Reform in El Paso, Texas",1
e9ed6092ccb539bf21b9eb440e973eb9,https://web.archive.org/web/20080206222702/http://www.mittromney.com/News/Press-Releases/Kerry_McCain,Kerry-McCain: Welcome To Massachusetts!,1
6ac7feb8c792480ef8cff70efd1a6066,https://web.archive.org/web/20070613045339/http://obama.senate.gov/press/070322-obama_urges_ber/,"Obama Urges Bernanke, Paulson to Fight Foreclosures, Hold Homeownership Summit",1
d3149305814f02174f6b54c10ef708eb,http://www.msnbc.com/rachel-maddow/watch/schneiderman-suing-trump-over-daca-cites-discriminatory-animus-1040994371897,Schneiderman suing Trump over DACA cites 'discriminatory animus',1
33a0f212b442fe1902ea5c2fac9e8b79,"http://www.time.com/time/magazine/article/0,9171,1129494,00.html",Americas 5 Best Governors,1
77305459aa4ebb288d02afbc8ef40ef8,http://data.unhcr.org/syrianrefugees/syria.php,Situation Syria Regional Refugee Response,1
0c3281bc5db3273a7ef77b23979eea9d,http://cq.com/doc/newsmakertranscripts-3933400,Transcript of Republican Presidential debate at the Ronald Reagan Library in Simi Valley,1
cd95be09788cb904650023c412a1ccdc,http://www.foxnews.com/transcript/2017/05/28/sec-john-kelly-on-manchester-investigation-keeping-america-safe.html,"Sec. John Kelly on Manchester investigation, keeping America safe",1
ea43a1bb1eeeaefd6fbba15640ab3eb9,https://web.archive.org/web/20080514182038/http://johnmccain.com/climatechange/,John McCain for President,1
75efda9ee3bce24023d9e2a98ff993b6,http://www.huffingtonpost.com/michael-bloomberg/terror-suspects-are-buyin_b_564069.html,Terror Suspects Are Buying Guns - and the FBI Can't Stop Them,1
0ade2eb156139c320945ed31b8dcd2f8,http://my.barackobama.com/page/community/post/amandascott/gG5XWF,Organizing for Action,1
630dca3a84ce005b7a1901abe9a97341,http://politifact.com/truth-o-meter/statements/2009/nov/11/sean-hannity/hannity-says-obama-wont-even-use-term-war-terroris/,"Hannity says Obama won't even use the term ""war on terrorism""",1
ad5d9d5a9046350e31917a0829c06c64,http://www.youtube.com/watch?v=THrGMfM3Nqs,transcript accessed via Nexis Mitt Romney Sends Taped Message to 2011 NRA Convention,1
d42b20babd935d4351eacbb30335d7d0,"http://www.foxnews.com/story/0,2933,529026,00.html",An Open Letter to 'All Barack Channel',1
