URLs,Headline,Label
"http://www.bbc.com/news/world-us-canada-41591394
",Harvey Weinstein: Oscars academy to hold emergency talks,1
https://www.nytimes.com/2017/10/03/technology/personaltech/using-the-new-ipad-apps-dock.html?rref=collection%2Fsectioncollection%2Fpersonaltech,Using the New iPad Apps Dock,1
"http://beforeitsnews.com/scandals/2017/10/bournemouth-gp-to-appear-in-court-charged-with-alleged-murder-plot-more-2-oct-17-2437340.html
","Bournemouth GP to appear in court charged with alleged murder plot"" + MORE - 2 Oct. 17",0
"http://beforeitsnews.com/u-s-politics/2017/10/tropical-storm-nate-could-hit-new-orleans-as-hurricane-2537349.html
",Tropical Storm Nate Could Hit New Orleans as Hurricane,0
"http://beforeitsnews.com/sports/2017/09/blackhawks-roster-breakdown-goalies-2701437.html

",Blackhawks Roster Breakdown: Goalies,0
"https://www.reuters.com/article/us-hawaii-telescope/hawaii-approves-telescope-on-volcano-sacred-to-indigenous-people-idUSKCN1C4099
",Hawaii approves telescope on volcano sacred to indigenous people,1
"http://www.bbc.com/news/blogs-news-from-elsewhere-41595415
",Anime hero joins Japan's antibiotics resistance campaign,1
http://inhealth.cnn.com/treating-hidradenitis-suppurativa/5-ways-to-prevent-hs-flare-ups?did=t1_rss12_2,5 Ways to Prevent Hidradenitis Suppurativa Flare-Ups,1
"https://www.activistpost.com/2017/09/ron-paul-trump-anarchism-altright.html
","Ron Paul on Trump, Anarchism & the AltRight",0
"http://www.bbc.com/sport/football/41574810
",Trinidad and Tobago 2-1 USA,1
"https://www.activistpost.com/2017/10/new-video-emerges-questions-overlapping-gunfire-las-vegas-concert.html
",New Video Emerges Raising Questions of Overlapping Gunfire at Las Vegas Concert,0
"http://www.cnn.com/2017/10/08/africa/ghana-tanker-explosion/index.html
","Seven killed, dozens injured in Ghana tanker explosion",1
http://dailybuzzlive.com/rob-big-star-christopher-big-black-boykin-dead-45/,Rob & Big Star Christopher ‘Big Black’ Boykin Dead at 45,0
"https://www.reuters.com/article/us-japan-quake/quake-measuring-6-3-magnitude-strikes-off-eastern-japan-idUSKBN1CB0UM
",Quake measuring 6.3 magnitude strikes off eastern Japan,1
"http://www.cnn.com/2017/06/30/us/beyond-the-call-of-duty-granite-mountain-hotshots-yarnell-hill-wildfire-arizona-anniversary/index.html
",Remembering the Granite Mountain Hotshots,1
"http://beforeitsnews.com/u-s-politics/2017/10/dallas-cowboys-owner-to-bench-asses-of-players-disrespecting-the-flag-2537617.html
",Dallas Cowboys Owner to BENCH Asses of Players Disrespecting the Flag,0
"http://beforeitsnews.com/sports/2017/09/2017-fantasy-football-quarterback-rankings-week-4-2701142.html
",2017 Fantasy Football Quarterback Rankings - Week 4,0
http://inhealth.cnn.com/finding-the-right-treatment-for-copd/keeping-an-active-lifestyle-with-copd?did=t1_rss12_3,Keeping an Active Lifestyle with COPD,1
"http://beforeitsnews.com/sports/2017/09/jordan-howard-has-fought-his-whole-career-for-the-tough-yards-2701305.html

",Jordan Howard has Fought His Whole Career for the Tough Yards,0
http://www.cnn.com/2017/10/03/health/abortion-access-disparities-study/index.html,"Some women must travel hundreds of miles for abortions, analysis finds",1
"http://beforeitsnews.com/u-s-politics/2017/10/philip-k-dicks-electric-dreams-official-trailer-2537514.html
",Philip K. Dick’s Electric Dreams [ Official Trailer],0
"http://beforeitsnews.com/u-s-politics/2017/10/45-foot-tall-naked-woman-statue-on-its-way-to-washington-to-fight-the-patriarchy-2537232.html
",45-Foot Tall Naked Woman Statue on It’s Way to Washington to Fight the Patriarchy,0
"http://www.cnn.com/2017/10/11/politics/hillary-clinton-harvey-weinstein-fareed-zakaria-cnntv/index.html
","Clinton 'sick,' 'shocked' and 'appalled' by Weinstein allegations",1
"http://www.bbc.com/sport/tennis/41586968
","Fabio Fognini: Italian fined £72,806 and gets suspended ban for US Open outburst",1
"http://beforeitsnews.com/sports/2017/10/2017-18-ashes-aussies-to-watch-2701723.html

",2017-18 Ashes: Aussies to watch,0
"https://www.reuters.com/article/us-brazil-corruption-jbs/jf-calls-brazil-judge-decision-to-freeze-assets-legally-fragile-idUSKBN1CB2E2
",J&F calls Brazil judge decision to freeze assets 'legally fragile',1
"https://www.reuters.com/article/us-iran-nuclear-europe/fearing-trump-torpedo-europe-scrambles-to-save-iran-deal-idUSKBN1CG1XY
","Fearing Trump torpedo, Europe scrambles to save Iran deal",1
"https://www.reuters.com/article/us-philippines-russia-defence/russia-to-donate-kalashnikovs-trucks-and-munitions-to-philippines-idUSKBN1CG1H0
","Russia to donate Kalashnikovs, trucks and munitions to Philippines",1
"http://beforeitsnews.com/sports/2017/10/freddie-bishop-returns-2702186.html
",Freddie Bishop Returns,0
"https://www.activistpost.com/2017/10/5-glaring-inconsistencies-vegas-shooting-need-addressed.html
",5 Glaring Inconsistencies in the Vegas Shooting that Need to be Addressed,0
"http://www.bbc.com/news/world-us-canada-41541002
",Storm Nate weakens but brings heavy rain,1
"http://beforeitsnews.com/entertainment/2017/09/living-on-bitcoin-for-a-week-2670508.html
",Living on Bitcoin for a Week (Video),0
"https://www.reuters.com/article/us-emirates-airline/emirates-willing-to-cooperate-with-rival-uae-airline-etihad-idUSKBN1CG0PJ
",Emirates willing to cooperate with rival UAE airline Etihad,1
"http://beforeitsnews.com/sports/2017/10/streaming-defenses-2017-week-5-which-offense-do-we-want-to-exploit-2701836.html

",Streaming Defenses (2017): Week 5: Which Offense Do We Want To Exploit?,0
"http://beforeitsnews.com/sports/2017/09/london-no-cup-o-tea-for-o-line-2701392.html

",London No Cup o’ Tea for O-Line,0
"http://beforeitsnews.com/sports/2017/10/ravens-rebound-with-win-2702318.html
",Ravens Rebound With Win,0
"http://beforeitsnews.com/u-s-politics/2017/09/cider-braised-pork-shoulder-pork-stewed-in-a-creamy-apple-cider-sauce-2536951.html
",Cider-Braised Pork Shoulder - Pork Stewed in a Creamy Apple Cider Sauce,0
"http://beforeitsnews.com/sports/2017/09/2017-fantasy-football-team-defense-rankings-week-4-2701275.html
",2017 Fantasy Football Team Defense Rankings - Week 4,0
"https://www.activistpost.com/2017/09/thousands-left-homeless-hurricanes-trump-sends-75-million-israel.html
","As Thousands Left Homeless from Hurricanes, Trump Sends $75 Million MORE to Israel",0
"https://www.nytimes.com/2017/10/11/world/australia/letter29-aussie-rules-readers-respond.html?rref=collection%2Fsectioncollection%2Fworld
",Aussie Rules: Readers Respond,1
"http://beforeitsnews.com/sports/2017/09/930-expo-park-forbes-field-era-temple-cup-08-race-mo-bros-kiner-wallops-herman-deal-k-mart-2701555.html

","9/30 Expo Park-Forbes Field Era: Temple Cup, '08 Race, Mo Bros, Kiner Wallops, Herman Deal, K Mart",0
"http://beforeitsnews.com/entertainment/2017/10/feedspot-names-gmf-as-one-of-top-50-gospel-music-blogs-and-websites-2670632.html
",Feedspot names GMF as one of Top 50 Gospel Music Blogs and Websites,0
"http://beforeitsnews.com/sports/2017/10/regular-season-openerblackhawks-vs-penguins10-1-win-recap-2702077.html
",Regular Season OpenerBlackhawks vs Penguins10-1 Win Recap,0
"https://www.reuters.com/article/us-mideast-crisis-syria-ceasefire/ceasefire-deal-sealed-for-rebel-pocket-near-damascus-idUSKBN1CH1FC
",Ceasefire deal sealed for rebel pocket near Damascus,1
"https://www.reuters.com/article/us-mideast-crisis-syria-russia-usa/russia-accuses-u-s-of-pretending-to-fight-islamic-state-in-syria-iraq-idUSKBN1CF0KN
","Russia accuses U.S. of pretending to fight Islamic State in Syria, Iraq",1
"http://www.bbc.com/news/world-europe-41551337
",Spain Catalonia: France snubs independence bid,1
"http://beforeitsnews.com/sports/2017/09/week-4-rankings-2017-top-40-running-backs-new-names-emerging-as-viable-options-2701282.html
",Week 4 Rankings (2017): Top 40 Running Backs: New Names Emerging As Viable Options,0
"http://beforeitsnews.com/u-s-politics/2017/10/huge-gas-explosion-sends-giant-fireball-in-ghanas-capital-2537534.html
",Huge Gas Explosion Sends Giant Fireball In Ghana’s Capital,0
"http://beforeitsnews.com/u-s-politics/2017/10/spacex-launched-10-satellites-monday-video-and-images-2537640.html
",SpaceX Launched 10 Satellites Monday [Video and Images],0
http://dailybuzzlive.com/baby-dies-hot-car-mother-gets-hair-done/,Baby dies in hot car while mother gets hair done,0
"http://beforeitsnews.com/sports/2017/09/podcast-hokiesmash_asd-talkinaccsports-review-week-4-preview-week-5-in-acc-football-with-treadmillhorse-2701101.html

",Podcast - @Hokiesmash_ASD & @TalkinACCSports review week 4 & preview week 5 in ACC Football with @treadmillhorse,0
"http://beforeitsnews.com/sports/2017/09/podcast-hokiesmash_asd-talkinaccsports-review-week-3-preview-week-4-in-acc-football-with-ahammsportsgeek-2-2701106.html

",Podcast - @Hokiesmash_ASD & @TalkinACCSports review week 3 & preview week 4 in ACC Football with @ahammsportsgeek,0
"http://www.bbc.com/news/world-us-canada-41556337
",Trump defends Pence NFL protest walkout amid claims of stunt,1
"http://www.bbc.com/sport/football/41547303
",Liverpool v Manchester United: Pick your combined XI,1
"http://beforeitsnews.com/u-s-politics/2017/09/obamas-deep-state-78-appointees-burrowed-into-government-2536954.html
",Obama’s Deep State: 78 Appointees Burrowed Into Government,0
"http://beforeitsnews.com/scandals/2017/09/shock-report-one-third-of-us-government-satanic-pedophiles-2437305.html
",Shock Report: One Third of US Government Satanic Pedophiles,0
"http://beforeitsnews.com/sports/2017/09/dave-doeren-has-finally-gotten-that-signature-win-2701105.html

",Dave Doeren has finally gotten that signature win,0
"http://www.cnn.com/2017/10/12/us/five-things-october-12-trnd/index.html
",5 things for October 12: No end in sight,1
"https://www.reuters.com/article/us-turkey-security-lawmaker/turkey-to-retry-opposition-lawmaker-jailed-on-espionage-charges-ntv-idUSKBN1CE1O7
",Turkey to retry opposition lawmaker jailed on espionage charges: NTV,1
http://www.bbc.com/news/science-environment-41503664,Athenia: Is this the wreck of the first British ship torpedoed in WW2?,1
"http://beforeitsnews.com/sports/2017/09/925-happenings-bucs-clinch-in-60-nh-gm-hbd-dave-dick-tony-vanimal-wilson-williams-records-2701064.html
","9/25 Happenings: Bucs Clinch in '60; NH GM; HBD Dave, Dick, Tony & Vanimal; Wilson, Williams Records,",0
"http://beforeitsnews.com/u-s-politics/2017/09/president-donald-trumps-schedule-for-tuesday-september-26-2017-2536735.html
","President Donald Trump’s Schedule for Tuesday, September 26, 2017",0
"http://beforeitsnews.com/sports/2017/10/2017-fantasy-football-running-back-rankings-week-5-2701799.html
",2017 Fantasy Football Running Back Rankings - Week 5,0
"http://beforeitsnews.com/sports/2017/10/2017-fantasy-football-tight-end-rankings-week-5-2701894.html
",2017 Fantasy Football Tight End Rankings - Week 5,0
http://www.disclose.tv/news/video_of_2600yearold_alloy_from_atlantis_surfaces_the_internet/140366,"Video Of 2,600-Year-Old Alloy From Atlantis Surfaces The Web",0
"http://beforeitsnews.com/sports/2017/10/avoiding-another-debacle-2702017.html
",Avoiding Another Debacle,0
"https://www.reuters.com/article/us-germany-politics/merkel-deems-migrant-deal-good-for-coalition-talks-but-greens-skeptical-idUSKBN1CE0PX
",Merkel deems migrant deal good for coalition talks but Greens skeptical,1
"https://www.activistpost.com/2017/09/how-to-disappear-an-activist-where-is-andy-ostrowski.html
","How to Disappear an Activist (Or, Where IS Andy Ostrowski?)",0
"https://www.activistpost.com/2017/10/former-police-officer-arrested-massive-arsenal-near-white-house-claims-cia-mk-ultra-asset.html
","Former Police Officer Arrested With Massive Arsenal Near White House, Claims He Was A CIA MK Ultra Asset",0
"http://www.cnn.com/videos/us/2017/10/12/daily-news-briefing-10122017-1.cnn
",Morning news briefing from CNN,1
"https://www.nytimes.com/2017/10/11/world/asia/india-child-marriage-rape.html?rref=collection%2Fsectioncollection%2Fworld
",India Shields Child Brides From Sex,1
"http://www.bbc.com/sport/cricket/41565381
",Women's Ashes: Lauren Cheatle & Tahlia McGrath in Australia squad,1
"https://www.reuters.com/article/us-usa-security-kaspersky/israeli-spies-found-russians-using-kaspersky-software-for-hacks-media-idUSKBN1CG05P
",Israeli spies found Russians using Kaspersky software for hacks: media,1
"http://www.cnn.com/2017/10/10/us/missing-people-california-wildfires/index.html
","Woman dies in Santa Rosa fire, family says",1
"https://www.reuters.com/article/us-brazil-corruption-jbs/brazil-prosecutors-to-investigate-if-jf-violated-leniency-deal-idUSKBN1CE2JS
",Brazil prosecutors to investigate if J&F violated leniency deal,1
"https://www.reuters.com/article/us-soccer-fifa-swiss-worldcup/swiss-open-criminal-case-against-former-fifa-official-valcke-bein-ceo-idUSKBN1CH1W2
",Swiss open World Cup criminal probe into ex-FIFA official Valcke and Qatar businessman,1
"http://www.bbc.com/sport/american-football/41575318
",NFL: 'Taking the knee' anthem protest to be discussed with clubs,1
http://dailybuzzlive.com/video-shows-deadly-ride-malfunction-state-fair-warning-graphic/,Video Shows Deadly Ride Malfunction At State Fair – WARNING: May Be Too Graphic For Some People,0
"https://www.reuters.com/article/us-newsnow-oct9/monday-morning-briefing-idUSKBN1CE11U
",Monday Morning Briefing,1
"https://www.reuters.com/article/asiapac-reuters-ranking-innovative-unive-idUSL1N1J30PY
",Asia Pacific’s Most Innovative Universities - 2017,1
http://abcnews.go.com/International/wireStory/putin-opens-talks-saudi-king-kremlin-50297785,Putin and Saudi king turn the page on decades of tensions,1
"http://beforeitsnews.com/u-s-politics/2017/10/sweden-neo-nazis-clash-with-anti-fascists-police-at-yom-kippur-rally-2537085.html
","Sweden: Neo-Nazis Clash With Anti-Fascists, Police At Yom Kippur Rally",0
"https://www.reuters.com/article/us-mediaset-vivendi-paytv/mediaset-vivendi-lawyers-in-talks-over-pay-tv-dispute-deal-seen-difficult-source-idUSKBN1CE0PA
",Mediaset and Vivendi in contact over pay-TV dispute: source,1
"https://www.reuters.com/article/us-texas-shooting/student-arrested-in-fatal-shooting-of-police-officer-at-texas-college-idUSKBN1CF04Y
",Student confesses in fatal shooting of police officer at Texas college: warrant,1
"http://beforeitsnews.com/sports/2017/09/jeter-fires-4-more-mattingly-could-be-next-2701563.html

","Jeter Fires 4 More, Mattingly Could Be Next",0
"http://beforeitsnews.com/u-s-politics/2017/10/long-time-liberal-female-abuser-seeks-forgiveness-by-attacking-nra-2537516.html
",Long-Time Liberal Female Abuser Seeks Forgiveness by Attacking NRA,0
"http://beforeitsnews.com/sports/2017/09/929-from-the-50s-forward-hbd-ken-teke-takes-two-alou-2-browns-6-in-a-row-cutch-walks-it-off-giants-finale-2701480.html
","9/29 From the 50s Forward: HBD Ken, Teke Takes Two, ALou #2, Browns, 6-In-A-Row, Cutch Walks It Off, Giants Finale",0
http://dailybuzzlive.com/scariest-video-ever-watched-name-science/,The Scariest Video You Have Ever Watched In The Name Of Science,0
"http://beforeitsnews.com/sports/2017/10/another-team-wide-poor-effort-2701737.html
",Another Team-Wide Poor Effort,0
"http://www.bbc.com/sport/football/41578934
","Henry McLeish insists Scotland are at a ""new low"" in international football",1
"http://www.bbc.com/news/world-us-canada-41592594
",California wildfires: Calistoga evacuated amid blazes,1
"http://beforeitsnews.com/u-s-politics/2017/10/egypt-qualifies-for-world-cup-in-27-years-amidst-political-instability-2537603.html
",Egypt Qualifies For World Cup In 27 Years Amidst Political Instability,0
"https://www.nytimes.com/2017/10/08/arts/television/snl-jason-aldean-gal-gadot.html?rref=collection%2Fsectioncollection%2Farts
","‘S.N.L.’: Jason Aldean Is Surprise Guest, Singing Tom Petty’s ‘I Won’t Back Down’",1
"https://www.reuters.com/article/us-brazil-italy-battisti/brazil-studying-extradition-of-italian-ex-leftist-guerilla-battisti-idUSKBN1CB2US
",Brazil studying extradition of Italian ex-leftist guerilla Battisti,1
"http://money.cnn.com/2017/10/06/media/marty-baron-reliable-sources-podcast/index.html
","Marty Baron cuts through Trump noise, stays focused on Washington Post's mission",1
"http://beforeitsnews.com/u-s-politics/2017/09/texans-player-donates-first-game-check-to-workers-effected-by-harvey-2536962.html
",Texans’ Player Donates First Game Check To Workers Effected By Harvey,0
"http://beforeitsnews.com/sports/2017/10/puckin-hostile-shoutcastepisode-91-2701873.html
",Puckin Hostile ShoutcastEpisode 91,0
"http://beforeitsnews.com/sports/2017/09/10-important-stories-from-092917-box-scores-storys-turn-around-not-buying-c-anderson-more-2701552.html
","10 Important Stories From 09/29/17 Box Scores: Story’s Turn Around, Not Buying C. Anderson & More",0
"https://www.activistpost.com/2017/10/media-pushes-narrative-vegas-gunman-loved-conspiracy-theories-questioned-911.html
","Media Pushes Narrative Vegas Gunman ‘Loved Conspiracy Theories’, Questioned 9",0
"http://beforeitsnews.com/sports/2017/10/101-trs-pnc-era-wildcard-win-trs-closes-freddy-takes-crown-lockes-1st-win-more-2701629.html
","10/1 TRS-PNC Era: Wildcard Win, TRS Closes, Freddy Takes Crown, Locke's 1st Win & More",0
"http://beforeitsnews.com/u-s-politics/2017/09/passenger-dragged-off-southwest-airlines-plane-over-allergy-2536853.html
",Passenger Dragged off Southwest Airlines Plane Over ‘Allergy’,0
"http://beforeitsnews.com/u-s-politics/2017/10/un-blacklists-saudi-led-coalition-for-killing-yemeni-children-2537407.html
",UN Blacklists Saudi-Led Coalition For Killing Yemeni Children,0
"https://www.activistpost.com/2017/09/chart-defines-21st-century-economy.html
",This Chart Defines the 21st Century Economy,0
"http://beforeitsnews.com/u-s-politics/2017/10/trumps-visit-to-puerto-rico-was-a-disaster-of-epic-proportions-2537245.html
",Trump’s Visit To Puerto Rico Was A Disaster Of Epic Proportions,0
https://www.nytimes.com/2017/10/05/us/las-vegas-shooting.html,Las Vegas Shooting: N.R.A. Supports New Rules on ‘Bump Stock’ Devices,1
"https://www.reuters.com/article/us-nfl-anthem/nfl-owners-to-mull-anthem-rules-as-trump-ups-protest-criticism-idUSKBN1CF15W
",NFL owners to mull anthem rules as Trump ups protest criticism,1
http://dailybuzzlive.com/united-airlines-kills-worlds-largest-bunny-flight/,United Airlines Kills Worlds Largest Bunny During Flight,0
"https://www.reuters.com/article/us-apple-iphone-asia/chinese-state-media-report-bloated-battery-in-apples-iphone-8-idUSKBN1CB112
",Chinese state media report bloated battery in Apple's iPhone 8,1
"https://www.activistpost.com/2017/09/uk-supermarket-worlds-first-cashless-finger-vein-scan.html
",UK Supermarket Becomes World's First to Offer Cashless Checkout with Finger Vein Scan,0
"https://www.reuters.com/article/us-pope-space/pope-to-get-closer-to-heavens-with-call-to-space-station-idUSKBN1CE1OH
",Pope to get closer to heavens with call to space station,1
"https://clarivate.com/blog/clarivate-analytics-roadshow-2017/
",Clarivate Analytics Roadshow 2017,1
"http://beforeitsnews.com/u-s-politics/2017/10/18-year-old-reportedly-raped-after-arrest-by-on-duty-nypd-officers-2537141.html
",18-Year-Old Reportedly Raped After Arrest By On-Duty NYPD Officers,0
"https://www.reuters.com/article/us-brazil-autos-gm/gm-aims-to-lead-electric-vehicles-market-in-mercosur-executive-idUSKBN1CE1NY
",GM aims to lead electric vehicles market in Mercosur: executive,1
"http://www.bbc.com/news/entertainment-arts-41390089
",Jason Manford: My nan prefers my singing to my comedy,1
"http://beforeitsnews.com/u-s-politics/2017/09/bar-owner-doesnt-think-lynch-kaepernick-doormat-is-racist-really-2537010.html
",Bar Owner Doesn't Think 'Lynch Kaepernick' Doormat Is Racist. Really?,0
"https://www.activistpost.com/2017/09/venezuela-just-stopped-accepting-us-dollars-oil-countries-join-forces-kill-us-petrodollar.html
",Venezuela Just Stopped Accepting US Dollars for Oil As Countries Join Forces to Kill US Petrodollar,0
"https://www.reuters.com/article/us-icehockey-nhl-nyr-mtl/lundqvist-rangers-blank-canadiens-for-first-win-idUSKBN1CE0A4
","Lundqvist, Rangers blank Canadiens for first win",1
"http://beforeitsnews.com/u-s-politics/2017/10/man-gets-knuckle-sandwich-after-bursting-in-on-masturbating-wife-2537216.html
",Man Gets Knuckle Sandwich After Bursting in On Masturbating Wife,0
"https://www.reuters.com/article/us-football-nfl-chi-min/nfl-late-field-goal-lifts-vikings-past-bears-idUSKBN1CF0B9
",Late field goal lifts Vikings past Bears,1
"https://www.activistpost.com/2017/09/sanctions-north-korea-ramp-war-cryptocurrencies-heats.html
","As Sanctions on North Korea Ramp Up, War on Cryptocurrencies Heats Up",0
"https://www.reuters.com/article/us-egypt-violence-emergency-law/egypt-extends-state-of-emergency-for-three-months-starting-friday-official-gazette-idUSKBN1CH1CL
",Egypt extends state of emergency for three months starting Friday: official gazette,1
"http://beforeitsnews.com/entertainment/2017/10/north-koreas-nuclear-trump-card-2670646.html
",North Korea’s Nuclear Trump Card,0
"http://www.bbc.com/news/entertainment-arts-41570216
",Harvey Weinstein: Paltrow and Jolie say they were victims,1
"http://beforeitsnews.com/sports/2017/09/restructures-for-several-veterans-2701093.html

",Restructures for Several Veterans,0
"http://beforeitsnews.com/sports/2017/10/101-expo-park-forbes-field-era-deacon-whips-cy-in-1st-ws-game-waners-237-hits-boss-man-roberto-more-2701623.html
","10/1 Expo Park-Forbes Field Era: Deacon Whips Cy In 1st WS Game, Waner's 237 Hits, Boss Man Roberto & More",0
http://www.cnn.com/2017/10/04/opinions/trump-has-no-reason-to-blow-up-the-iran-deal-opinion-kirby/index.html,Trump has absolutely no reason to blow up the Iran deal,1
http://dailybuzzlive.com/photos-elf-shelf-doesnt-want-see/,Photos ‘Elf On The Shelf’ Doesn’t Want You To See,0
"https://www.activistpost.com/2017/09/florida-farmers-say-irmas-damage-worst-theyve-ever-seen.html
",Florida Farmers Say Irma’s Damage Is The Worst They’ve Ever Seen,0
"https://www.reuters.com/article/us-kenya-elections/kenya-rights-group-37-killed-in-protests-after-august-elections-idUSKBN1CE0UK
","Kenya police use teargas, shoot in air during opposition march",1
"https://www.nytimes.com/2017/10/12/arts/rose-mcgowan-twitter-weinstein.html?rref=collection%2Fsectioncollection%2Farts
",Rose McGowan’s Twitter Account Locked After Posts About Weinstein,1
"http://www.bbc.com/sport/golf/41567701
",Ryder Cup captain Thomas Bjorn expects Tyrrell Hatton to make Europe's side,1
"https://www.nytimes.com/2017/10/09/sports/baseball/andrew-miller-indians-yankees.html?rref=collection%2Fsectioncollection%2Fsports
",The Indians’ Andrew Miller Falls Back to Earth,1
"https://www.activistpost.com/2017/10/smart-meters-create-honeypot-personal-information-exploit.html
",Smart Meters Create A “Honeypot” Of Personal Information To Exploit,0
http://dailybuzzlive.com/shattering-grand-illusion-power-human-thought/,Shattering The Grand Illusion: The Power Of Human Thought,0
http://bleacherreport.com/articles/2736973-maya-moore-leads-lynx-to-4th-wnba-title-in-team-history-with-win-over-sparks?utm_source=cnn.com&utm_medium=referral&utm_campaign=editorial,Maya Moore Leads Lynx to 4th WNBA Title in Team History with Win over Sparks,1
"http://www.bbc.com/news/entertainment-arts-41522956
",Hollywood reacts to Harvey Weinstein abuse claims,1
"http://www.cnn.com/videos/us/2017/10/09/ivana-trump-cbs-interview-donald-melania-orig.cnn/video/playlists/cant-miss/
",Ivana Trump: I told Donald to keep tweeting,1
http://www.bbc.com/news/world-us-canada-41504165,Puerto Rico: Trump paper towel-throwing 'abominable',1
"http://www.bbc.co.uk/newsbeat/article/41551136/stand-for-the-anthem-or-dont-play---dallas-cowboys-owner-to-players
",'Stand for the anthem or don't play',1
"https://www.nytimes.com/2017/10/12/sports/baseball/yankees-indians-game-5.html?rref=collection%2Fsectioncollection%2Fsports
",Didi Gregorius Leads Yankees Past Indians and Into A.L.C.S.,1
"http://www.bbc.com/sport/rugby-league/41556721
",Rugby League World Cup: Kear names uncapped trio for Wales,1
"http://beforeitsnews.com/u-s-politics/2017/10/minnesota-vikings-lose-heartbreaker-detroit-lions-kneel-2537132.html
",Minnesota Vikings lose heartbreaker; Detroit Lions Kneel,0
http://www.cnn.com/style/article/female-race-driver-peduzzi-fiat/index.html,How did Ferrari's first female driver disappear?,1
"https://www.reuters.com/article/us-usa-trump-eminem/eminem-rebukes-racist-donald-trump-in-awards-show-rap-idUSKBN1CG1NP
",Eminem rebukes 'racist' Donald Trump in awards show rap,1
"http://www.bbc.com/sport/rugby-league/41553907
",Rugby League World Cup: Sam Tomkins not in England squad,1
"http://www.bbc.com/sport/darts/41543918
",Daryl Gurney earns biggest career win with World Grand Prix triumph in Dublin,1
"https://www.reuters.com/article/us-space-mars/tesla-chief-musks-latest-idea-intercity-rocket-travel-idUSKCN1C40MF
",Tesla chief Musk's latest idea: Intercity rocket travel,1
"http://www.cnn.com/2017/10/09/politics/north-korea-us-army-no-risk-free-options/index.html
",US Army chief: 'No risk-free options' on North Korea,1
http://dailybuzzlive.com/shadow-figure-caught-camera-haunted-theatre/,Shadow Figure Caught On Camera In Haunted Theatre,0
"http://beforeitsnews.com/sports/2017/10/crossfit-training-rule-the-school-2702341.html
",CrossFit Training: RULE the School!,0
http://www.bbc.com/news/world-us-canada-41474594,Las Vegas: How US mass shootings are getting worse,1
"http://www.cnn.com/2017/10/10/politics/fusion-gps-subpoenas-devin-nunes/index.html
",Nunes signs off on new subpoenas to firm behind Trump-Russia dossier,1
"http://beforeitsnews.com/u-s-politics/2017/10/media-mayors-and-celebs-lying-about-trump-and-puerto-rico-2537111.html
","Media, Mayors, and Celebs Lying About Trump and Puerto Rico",0
"http://beforeitsnews.com/u-s-politics/2017/10/man-to-howard-university-students-its-not-murder-if-theyre-black-2537332.html
",Man To Howard University Students: ‘It’s Not Murder If They’re Black’,0
http://abcnews.go.com/Technology/wireStory/nobel-chemistry-prize-major-award-molecular-matters-50269342,"Nobel-winning technique like ""Google Earth for molecules""",1
"https://www.nytimes.com/2017/10/07/world/europe/turkey-american-detainees.html?rref=collection%2Fsectioncollection%2Fpolitics
",Americans Jailed After Failed Coup in Turkey Are Hostages to Politics,1
"http://beforeitsnews.com/sports/2017/10/2017-18-ashes-aussies-to-watch-2701723.html
",2017-18 Ashes: Aussies to watch,0
"http://beforeitsnews.com/u-s-politics/2017/10/cam-newton-laughs-at-female-reporter-talking-about-football-2537329.html
",Cam Newton Laughs At Female Reporter Talking About Football,0
"http://beforeitsnews.com/entertainment/2017/09/10-shocking-facts-about-porn-you-probably-didnt-know-2-2670574.html
",10 Shocking Facts About Porn You Probably Didn’t Know,0
"https://www.reuters.com/article/us-tepco-fukushima-liability/fukushima-court-rules-tepco-government-liable-over-2011-disaster-media-idUSKBN1CF0E4
","Fukushima court rules Tepco, government liable over 2011 disaster: media",1
"http://beforeitsnews.com/sports/2017/10/coaching-staff-failing-ravens-2701869.html
",Coaching Staff Failing Ravens,0
http://beforeitsnews.com/prophecy/2017/10/ron-paul-las-vegas-slaughter-conspiracy-or-lone-nut-video-2494604.html,Ron Paul: Las Vegas Slaughter – Conspiracy Or Lone Nut? (Video),0
"https://www.nytimes.com/2017/10/11/business/china-shame-deadbeats.html?rref=collection%2Fsectioncollection%2Fworld
",China to Debtors: Pay Up or Be Shamed,1
"http://beforeitsnews.com/sports/2017/10/105-trs-pnc-park-bucs-win-in-71-79-lose-four-playoffs-dang-reds-tracy-fired-2702005.html
","10/5 TRS-PNC Park: Bucs Win in '71, '79; Lose Four Playoffs (Dang Reds!); Tracy Fired",0
"https://www.reuters.com/article/us-liberia-election/liberians-hope-for-peace-in-vote-still-haunted-by-civil-war-idUSKBN1CF1MJ
",Liberians vote to bolster peaceful democracy in presidential poll,1
"https://www.nytimes.com/2017/10/12/us/politics/impeachment-trump-green-sherman.html?rref=collection%2Fsectioncollection%2Fpolitics
","House Democrats Can’t Impeach Trump, but They’re Willing to Try",1
"http://beforeitsnews.com/u-s-politics/2017/09/how-to-alienate-your-base-and-hurt-your-cause-courtesy-of-the-nfl-2536999.html
",How To Alienate Your Base and Hurt Your Cause - Courtesy of the NFL,0
"https://www.nytimes.com/2017/10/08/sports/golf/francesco-molinari-italian-open.html?rref=collection%2Fsectioncollection%2Fsports
","At the Italian Open, Francesco Molinari Hopes to Make It Two in a Row",1
